hero_id,item_0,item_1,item_2,item_3,item_4,item_5
1,75,75,75,26,63,11
14,31,11,73,36,21,50
52,180,36,16,88,90,188
5,36,931,218,593,188,265
100,168,596,41,36,50,1
28,152,116,172,36,75,63
35,172,236,63,116,36,149
25,214,232,188,36,593,23
18,36,43,244,188,214,38
100,168,41,265,36,50,11
61,75,36,185,178,908,180
35,172,149,63,116,75,236
23,50,73,21,73,11,8
19,44,244,0,50,43,36
87,218,180,34,0,38,0
114,36,166,596,181,63,11
69,25,3,73,34,4,50
86,188,102,36,254,180,1
46,63,168,0,116,135,236
25,1,176,232,36,108,48
102,635,229,36,50,60,210
33,1,36,908,232,29,0
84,34,88,176,43,29,0
11,48,604,110,41,21,108
2,1,127,162,125,116,50
26,36,214,232,1,108,39
44,116,156,145,143,63,240
58,60,43,263,34,16,29
11,63,1,112,236,116,160
109,65,160,116,149,63,236
75,214,102,77,190,69,69
98,131,267,36,178,9,29
86,29,232,36,102,218,1
72,63,108,14,116,36,166
114,226,36,98,17,569,43
43,267,226,77,37,63,9
25,36,259,232,116,29,108
100,50,41,36,596,8,11
5,36,23,218,593,214,0
59,151,29,25,73,0,0
44,63,11,36,69,75,3
104,127,11,73,36,244,50
95,50,0,154,145,75,16
31,43,36,0,214,215,593
9,166,75,36,596,63,0
21,50,1466,36,41,596,1
7,1,36,43,0,180,216
86,1,34,43,232,30,29
89,63,98,147,244,53,14
5,188,214,0,36,43,254
129,1,178,168,569,116,50
39,36,24,63,116,41,57
9,267,180,36,37,0,265
35,63,158,116,236,75,75
16,180,81,90,1,39,125
68,65,214,34,0,42,0
10,65,108,147,75,63,34
6,63,147,34,263,11,75
85,43,269,38,29,0,188
40,908,180,36,0,16,16
106,50,41,36,569,166,116
136,50,36,75,116,117,569
100,50,240,36,41,11,596
31,218,34,180,31,0,0
101,77,180,57,36,77,0
8,36,244,166,170,50,88
129,73,73,13,34,244,50
38,48,635,1,30,116,11
53,158,117,123,225,263,98
9,29,206,100,210,226,40
5,102,30,36,931,43,0
99,29,116,125,108,210,112
100,1,102,43,0,108,214
70,1,116,63,143,135,145
92,36,96,908,214,108,240
76,102,1,29,65,232,108
84,36,102,232,40,214,244
98,121,202,273,108,29,131
39,63,96,116,176,911,123
5,0,42,116,34,214,30
9,149,263,43,1466,180,174
10,123,75,116,160,63,108
86,1,36,102,108,29,232
87,0,29,232,254,36,102
8,50,168,147,158,143,108
71,249,50,277,108,100,185
21,168,263,108,63,158,40
9,88,36,188,102,259,180
89,63,147,114,98,52,75
120,11,180,174,36,1466,1
43,100,116,50,596,36,77
71,50,36,218,249,28,0
129,50,41,36,11,100,40
123,29,149,75,166,75,75
108,206,11,593,125,73,180
102,36,43,188,214,593,94
6,36,75,75,39,63,236
51,36,102,127,0,188,214
8,50,147,36,158,225,30
74,48,1,116,65,123,77
69,65,50,1,116,36,235
27,1,36,102,218,214,232
71,244,108,277,41,152,50
52,48,100,1,273,36,121
87,232,214,108,0,188,40
54,50,151,143,154,116,569
88,102,0,1,36,214,40
92,36,77,25,81,11,29
104,596,1,73,36,50,11
46,168,41,1,63,36,0
136,44,50,218,36,38,0
19,188,36,50,244,42,0
75,75,75,63,534,0,75
89,147,63,98,114,36,117
129,178,50,21,73,1,0
85,37,180,0,34,218,40
36,50,596,36,273,9,77
129,108,1,116,596,143,50
86,1,36,0,232,244,29
100,188,181,214,1,43,216
35,63,149,14,172,236,166
43,41,250,63,36,0,273
98,178,121,273,131,48,30
69,235,1,116,65,108,48
5,116,34,254,214,0,218
11,116,236,172,160,603,63
9,75,236,63,1466,170,34
137,50,41,36,244,11,116
54,168,181,151,55,50,11
18,36,63,172,0,0,141
31,40,34,43,180,188,38
135,40,252,596,36,569,50
58,63,43,36,263,88,16
35,63,247,263,172,135,75
74,48,77,267,77,108,235
129,1,116,11,596,36,50
107,190,36,108,29,218,0
54,156,50,151,135,36,168
75,75,75,534,63,36,75
97,36,73,100,29,1,232
86,180,1,216,232,0,34
25,48,596,1,116,108,232
85,29,269,218,0,188,0
129,168,50,1,36,41,596
44,168,8,63,16,145,0
96,21,1,12,125,50,12
101,77,29,38,36,232,16
87,908,188,36,43,214,0
25,123,116,235,277,1466,48
14,50,116,1,259,119,692
51,36,214,108,256,267,0
54,50,116,158,112,208,156
100,1,102,108,0,0,214
5,1,116,102,931,43,30
52,100,1,116,121,119,48
89,63,147,250,160,114,48
137,119,1,116,50,110,108
16,34,178,11,56,1,29
75,63,216,23,218,36,0
109,147,25,16,596,63,244
86,232,36,188,0,29,244
25,63,152,170,41,596,40
71,152,178,36,50,244,60
137,41,21,50,36,273,108
35,63,36,172,236,75,166
121,29,108,34,43,232,40
84,181,257,36,65,180,102
50,29,269,232,0,0,0
19,1,11,63,252,154,13
38,185,635,0,11,29,0
52,29,121,36,41,0,0
91,185,43,79,36,0,0
100,102,43,0,0,0,214
39,41,36,98,63,31,0
42,50,154,36,13,65,13
57,180,36,181,218,31,188
61,180,11,75,178,36,108
51,50,267,41,36,4,108
76,60,29,23,223,244,21
42,36,249,50,151,168,11
52,77,0,34,100,0,180
84,40,36,188,254,218,180
25,249,41,63,116,168,0
104,127,116,1,168,50,73
86,108,36,0,232,29,0
59,50,151,13,108,154,156
5,218,102,214,73,73,185
92,9,77,29,34,86,908
75,42,29,102,244,0,36
4,116,75,50,166,143,36
137,180,34,1,0,0,0
59,21,210,151,50,13,13
5,102,254,218,36,38,214
69,1,116,69,65,50,235
100,116,50,1,41,55,168
128,218,254,36,214,244,188
1,160,26,63,139,145,147
137,36,116,50,244,108,1
38,11,635,1,29,16,116
26,102,214,1,43,37,36
5,102,36,30,187,931,40
8,50,1,158,117,160,143
9,29,188,0,102,36,226
100,1,593,36,42,214,0
120,36,41,174,180,569,1
60,1,50,151,36,116,0
35,172,75,63,116,149,263
73,1,229,178,29,244,0
123,36,259,214,1,232,30
71,50,152,73,73,277,244
52,1,48,36,116,121,273
8,1466,596,208,50,160,154
100,1,244,40,21,22,180
72,63,108,75,36,156,141
92,112,36,90,908,48,596
136,50,598,36,244,218,131
129,1,29,34,596,244,235
51,41,116,63,0,108,40
91,36,178,79,37,73,73
104,116,73,127,55,1,29
14,1,119,176,50,125,108
86,1,36,232,108,29,244
19,50,1,141,36,252,108
26,214,0,1,34,232,0
46,168,36,1,63,149,236
98,180,267,100,131,273,38
85,36,0,37,180,43,79
58,63,263,38,36,240,43
69,65,50,36,1,116,58
100,41,50,1,36,168,596
14,31,125,50,36,11,108
128,1,43,36,180,188,0
57,34,244,216,42,44,29
42,73,151,50,168,11,0
92,9,34,86,16,29,908
5,214,218,102,34,16,0
21,149,166,41,29,0,21
123,214,232,240,0,40,36
5,36,218,593,214,75,75
120,36,75,174,41,180,569
100,596,50,75,75,168,75
6,263,75,63,123,36,0
65,102,116,232,48,244,1
38,11,116,1,48,635,0
26,188,214,1,232,0,36
137,21,185,36,38,214,8
46,63,1,263,168,117,149
20,187,38,36,0,63,0
5,214,244,218,188,265,36
63,596,170,36,63,166,75
120,174,41,11,36,569,29
33,180,65,81,907,0,0
126,63,176,534,11,36,0
19,214,1,190,36,0,40
69,36,65,116,29,1,232
86,1,36,214,232,40,188
72,166,63,108,117,36,116
44,168,63,569,145,16,0
85,180,0,81,34,16,0
104,116,29,127,73,1,55
119,216,36,100,29,188,0
106,41,50,569,116,166,22
14,108,1,125,50,36,21
19,252,1,50,36,108,141
8,36,158,50,65,170,11
86,34,237,1,29,232,43
84,188,180,36,254,43,102
58,63,263,218,36,240,188
19,244,37,102,180,1,40
93,116,160,598,63,75,108
61,569,180,116,96,112,108
16,1,41,176,108,220,100
47,75,147,160,263,63,244
136,116,50,143,181,40,36
95,63,147,603,145,108,139
5,214,226,0,0,43,0
77,116,635,40,185,11,108
85,188,43,36,180,40,254
43,77,116,473,534,48,273
8,147,36,50,158,0,65
9,75,0,36,100,40,180
4,75,908,29,187,181,36
5,214,102,37,42,73,73
137,36,50,58,116,123,41
104,116,29,127,36,1,112
113,1466,65,235,108,88,48
86,1,34,100,232,0,29
79,180,73,34,73,188,0
136,218,214,36,244,188,265
129,50,178,73,21,11,73
11,1,41,29,36,244,0
135,73,11,73,50,252,16
14,50,131,137,73,473,41
5,188,218,0,36,931,0
29,908,131,36,50,0,16
123,29,36,232,240,0,16
54,11,50,569,73,36,166
36,63,176,600,210,596,77
19,116,1,50,108,141,235
5,0,1,102,254,180,188
60,116,1,151,50,112,143
100,210,1,48,40,36,102
9,0,36,102,180,108,37
136,188,50,218,36,116,143
76,65,48,116,263,108,232
35,116,263,172,63,166,75
77,225,908,90,931,40,164
80,16,0,0,0,0,0
27,36,0,37,214,88,232
20,1,36,43,232,86,29
11,249,172,236,63,596,160
52,36,0,9,116,29,121
19,149,1,50,36,108,252
6,36,236,147,108,75,63
5,88,73,36,185,214,73
43,50,100,36,1,20,259
71,244,108,277,50,152,36
75,218,190,102,214,36,593
120,600,226,174,41,29,569
136,50,36,21,40,94,42
77,21,635,185,40,112,60
41,63,156,116,65,160,158
106,1466,30,50,36,100,108
109,147,249,63,116,160,139
5,29,1,188,36,254,232
2,1,127,116,50,125,226
19,908,214,36,43,1,30
75,63,152,263,41,36,123
136,116,1,143,29,9,40
89,250,139,147,63,160,114
9,102,100,40,226,29,218
19,36,1,50,108,149,116
5,226,254,218,0,21,214
104,116,127,603,48,112,141
51,267,36,226,214,0,185
11,604,63,116,96,596,110
47,116,263,63,1466,160,98
137,180,254,0,34,102,0
10,147,236,63,108,21,596
114,252,249,63,116,0,36
9,908,0,36,29,16,0
2,1,242,116,29,36,127
5,102,254,214,43,244,36
106,50,30,116,166,108,119
29,50,908,1,36,210,232
90,48,36,218,267,244,102
41,117,110,116,123,65,158
58,36,263,0,244,63,0
22,273,41,36,180,43,244
77,11,635,185,112,0,0
136,50,36,188,38,21,218
11,63,117,172,263,149,116
89,147,98,63,75,11,244
75,214,36,244,102,0,75
23,116,73,50,73,34,9
128,180,43,75,36,102,0
33,1,31,908,86,36,29
100,21,1,36,569,188,214
123,100,218,37,214,36,232
49,63,36,1,116,162,73
13,77,534,259,48,41,1
8,65,50,158,147,36,51
5,232,36,102,1,218,29
120,1,174,116,63,143,41
109,156,160,116,63,147,75
104,50,1,116,36,73,127
101,20,254,42,36,20,235
100,0,0,0,0,0,0
14,0,0,0,0,0,0
5,0,0,0,0,0,0
114,0,0,0,0,0,0
75,0,0,0,0,0,0
89,0,0,0,0,0,0
51,0,0,0,0,0,0
86,0,0,0,0,0,0
22,0,0,0,0,0,0
137,0,0,0,0,0,0
5,36,8,88,214,21,42
19,50,41,65,1,244,108
38,1,11,34,29,21,635
51,214,34,40,218,229,593
11,236,63,21,88,152,172
10,108,26,63,149,36,154
23,127,36,50,249,116,31
97,1,102,36,180,232,125
128,180,102,36,188,0,244
58,40,31,263,36,63,188
9,36,102,188,37,81,180
137,50,21,244,178,108,73
89,75,108,88,63,147,98
11,147,116,36,63,41,236
86,232,1,36,244,29,40
128,0,180,42,34,108,16
120,166,143,36,48,569,0
136,50,218,36,40,116,143
28,63,172,1,55,116,73
46,135,116,36,41,63,236
41,172,63,158,116,160,123
52,48,96,116,1,121,273
38,1,116,34,48,11,635
9,180,36,30,92,102,218
19,102,1,40,50,244,36
14,116,1,50,119,36,108
31,214,254,188,218,244,36
49,1,210,116,63,73,73
88,1,0,188,36,69,214
25,249,48,116,36,596,5
100,36,59,1,214,216,0
93,63,34,137,596,108,75
75,60,102,29,40,42,36
10,236,174,63,36,170,75
108,29,596,100,102,37,73
70,50,143,931,116,569,75
59,108,29,116,210,236,151
19,188,214,1,36,0,0
89,114,88,98,63,147,139
91,86,79,218,34,254,88
10,156,63,147,116,160,141
129,50,156,116,1,36,168
33,1,116,908,108,244,29
85,29,269,218,100,102,188
19,40,1,100,50,0,36
101,1,180,34,77,259,0
6,116,249,63,596,263,75
97,1,102,36,29,125,232
23,249,127,50,96,116,73
88,29,102,1,36,218,244
19,180,43,176,40,36,1
126,77,534,36,108,63,116
60,50,40,252,225,55,116
31,36,931,30,42,0,0
44,135,145,5,116,63,143
88,214,1,100,36,0,0
48,75,236,172,63,147,249
135,50,116,9,178,168,569
74,596,9,1,116,534,63
5,37,214,185,218,73,36
128,36,1,100,108,29,43
100,50,1,36,178,108,240
5,36,102,214,73,218,73
22,232,176,108,29,0,41
11,596,139,26,63,116,249
27,31,218,214,232,36,0
76,63,534,0,0,116,223
98,90,121,36,29,598,9
44,168,36,65,225,63,569
53,34,102,908,42,29,0
69,119,1,50,65,36,116
120,180,1,41,174,569,36
121,42,102,34,188,244,180
123,102,218,36,240,39,180
46,135,141,117,0,63,236
60,50,116,20,11,252,13
5,188,73,73,214,11,0
19,36,21,1,252,41,63
21,36,63,174,0,43,40
42,13,11,168,50,1,151
135,596,1,50,168,21,569
35,63,75,75,236,232,108
107,214,92,116,36,188,43
27,31,43,214,232,36,0
109,236,34,141,147,63,88
38,29,908,164,188,11,0
11,75,88,172,63,116,263
84,29,176,65,232,0,41
91,178,79,0,34,0,0
136,244,29,36,232,0,0
25,108,176,1,29,232,41
57,244,178,36,29,81,0
14,50,108,9,178,21,125
18,34,0,214,73,188,73
11,75,88,172,63,8,249
121,29,1,41,176,235,36
129,596,96,50,1,36,73
19,102,214,190,40,36,1
5,214,102,30,0,0,0
54,22,123,137,50,569,154
100,50,41,36,8,1,569
31,43,34,216,0,214,44
70,36,181,0,0,50,145
14,214,232,188,0,0,0
129,73,1,73,36,596,29
19,50,188,244,36,1,39
9,36,180,79,88,188,0
52,121,41,244,117,48,36
92,29,36,90,77,908,240
6,236,75,63,116,36,237
14,214,131,232,36,181,188
5,102,254,43,214,36,0
100,168,36,116,41,50,596
1,145,139,208,247,75,63
35,172,117,168,116,141,263
120,569,41,36,143,174,180
19,1,102,0,50,244,36
121,37,36,29,232,218,0
46,168,236,0,1,63,88
52,121,1,77,36,0,29
86,29,232,28,218,188,36
114,166,75,160,50,36,22
77,11,635,9,55,86,0
9,75,36,29,75,57,23
11,36,41,58,1,29,0
71,170,178,108,50,244,36
64,214,38,244,23,0,36
46,1,117,36,63,168,236
106,569,119,50,36,166,273
5,218,36,214,13,0,0
69,50,116,65,1,11,21
120,29,1,232,36,143,166
64,100,593,36,0,0,214
53,36,911,116,63,65,249
5,218,36,188,13,17,214
20,43,214,57,102,40,36
129,1,50,108,244,168,178
54,154,151,11,50,26,160
9,1,36,100,40,29,102
43,36,63,108,116,534,40
128,214,216,36,40,593,43
120,36,569,180,41,174,11
87,29,218,593,244,23,36
32,36,569,0,174,63,11
129,596,1,73,36,73,50
9,214,185,0,102,36,188
19,1,36,38,593,214,23
100,168,21,41,36,50,596
62,112,50,90,36,908,11
35,172,117,63,116,149,236
86,1,36,218,232,188,29
100,188,181,36,1,218,180
129,1,143,125,116,50,168
120,129,143,29,108,569,166
6,0,263,152,116,63,596
64,102,232,214,0,0,36
106,119,116,50,36,166,143
71,232,65,108,50,277,244
5,257,185,214,13,36,188
53,36,116,63,263,166,225
89,214,265,81,102,36,181
87,102,37,218,38,36,214
100,116,40,596,36,50,168
9,158,36,596,75,263,63
6,263,75,63,8,36,147
19,50,1,36,244,593,218
14,8,21,108,41,178,50
32,36,75,147,174,63,75
31,102,40,214,185,43,36
135,210,178,569,36,73,50
9,36,102,188,180,43,0
7,36,0,1,29,188,0
92,90,908,36,240,38,214
100,41,596,11,50,116,36
11,172,249,116,36,236,63
52,29,36,41,259,121,15
88,214,102,40,216,36,0
129,36,180,11,1,73,73
87,42,188,21,214,36,60
89,53,147,63,11,75,98
86,1,34,226,0,232,29
5,214,43,36,102,0,254
25,236,249,41,116,63,166
104,1,135,112,168,116,50
70,116,174,36,50,156,143
98,100,176,210,180,0,178
75,190,102,37,43,214,40
11,63,603,116,236,156,160
109,147,160,249,63,139,263
84,180,36,188,229,218,232
52,48,36,119,600,121,273
110,36,908,110,188,92,29
135,596,210,116,9,73,50
51,226,102,218,214,36,162
6,123,75,63,263,249,170
31,36,102,29,232,185,188
100,188,36,1,180,108,38
25,263,596,160,48,116,152
81,63,1,151,21,598,112
14,1,119,116,273,108,50
85,244,218,40,102,593,180
32,63,147,75,174,75,67
74,77,1,65,48,108,0
7,1,36,40,218,214,0
129,1,21,50,36,596,11
123,37,102,36,232,29,40
100,36,116,50,596,168,1
135,0,29,108,102,269,0
35,158,117,172,116,63,263
62,102,90,11,36,908,50
84,96,188,65,232,88,29
11,34,604,110,143,116,29
96,114,50,11,1,108,125
44,116,63,123,143,0,158
27,1,29,232,40,36,0
104,1,127,116,50,596,249
109,603,249,63,147,0,160
5,232,36,17,13,0,214
86,1,36,43,29,232,60
25,1,176,235,36,108,48
113,0,0,0,0,0,0
119,0,0,0,0,0,0
3,0,0,0,0,0,0
102,0,0,0,0,0,0
68,0,0,0,0,0,0
8,0,0,0,0,0,0
87,0,0,0,0,0,0
47,0,0,0,0,0,0
61,0,0,0,0,0,0
4,0,0,0,0,0,0
52,119,121,116,29,36,273
97,29,79,1,36,232,102
42,1,168,151,13,50,112
128,43,102,226,36,188,214
22,180,102,190,43,244,36
19,252,149,65,63,1,41
9,206,214,244,102,23,36
110,254,218,36,188,267,214
69,50,1,21,116,131,36
89,63,147,98,75,114,598
52,123,36,96,29,1,121
63,166,63,116,596,160,26
87,102,244,36,43,232,214
100,50,218,185,40,36,1
33,29,1,116,178,908,34
137,259,41,36,50,244,108
5,36,214,185,232,216,0
8,158,34,65,75,50,11
38,36,176,29,235,178,0
9,34,218,100,180,44,39
15,41,63,112,116,0,36
60,1,151,116,185,143,50
6,116,596,249,63,236,0
88,180,0,36,43,188,593
84,0,36,188,232,180,0
75,36,0,190,60,57,180
25,41,116,596,48,236,141
86,0,232,29,1,0,102
104,1,127,36,13,116,50
109,236,141,116,160,63,170
71,0,0,0,0,0,0
79,0,0,0,0,0,0
5,0,0,0,0,0,0
7,0,0,0,0,0,0
73,0,0,0,0,0,0
64,0,0,0,0,0,0
121,0,0,0,0,0,0
9,0,0,0,0,0,0
113,0,0,0,0,0,0
100,0,0,0,0,0,0
5,214,218,36,188,0,0
9,0,28,36,180,43,100
109,36,75,24,63,170,236
25,41,152,596,123,48,0
104,1,127,34,13,11,50
14,1,41,131,36,29,108
85,0,178,188,36,180,0
26,1,36,0,218,214,0
114,1466,50,252,569,20,143
18,172,250,116,63,36,1
101,206,77,36,38,40,214
5,214,185,188,73,237,42
10,117,116,147,63,26,108
129,600,50,30,116,596,168
43,1,63,273,116,534,40
86,108,232,29,1,43,36
25,58,77,249,48,116,41
75,190,0,102,43,36,29
104,50,151,21,1,168,112
109,147,160,154,63,236,141
19,1,50,36,0,102,244
58,102,43,188,593,63,593
10,108,116,36,26,236,63
120,174,180,116,36,41,569
69,65,116,1,50,108,73
107,92,116,36,0,214,0
100,50,1,116,149,168,596
87,36,931,218,0,593,28
15,36,63,116,110,596,123
93,174,116,63,123,596,108
9,231,102,92,188,108,30
19,141,1,116,63,108,252
16,273,48,1,36,100,235
4,1466,116,48,143,135,160
50,269,231,102,43,232,244
25,141,116,156,123,139,220
128,254,178,218,108,29,256
7,1,102,235,29,36,256
100,116,50,1,249,168,41
92,36,0,908,931,112,60
121,0,214,218,0,36,232
84,0,180,188,237,73,16
48,172,249,36,63,236,116
14,1,176,244,34,50,116
2,1,127,125,50,12,34
26,214,43,0,36,0,1
87,214,254,188,36,218,0
44,75,145,36,63,168,0
96,162,131,61,1,125,29
11,48,265,1,100,21,41
11,63,1,41,36,0,116
109,147,36,236,63,160,0
84,232,29,34,0,0,43
69,116,50,11,1,36,162
86,29,232,0,1,0,102
9,147,1466,75,75,63,149
10,123,63,154,108,75,36
5,36,185,218,178,188,214
101,206,38,36,43,214,77
2,1,127,50,116,125,232
100,1,116,0,43,188,214
25,156,263,116,48,0,141
137,108,50,116,273,119,0
75,36,102,908,0,110,214
104,600,96,220,116,168,112
52,273,48,119,600,121,610
51,36,226,42,30,176,214
128,102,226,30,214,256,108
29,1,50,110,256,908,108
93,116,133,208,117,247,160
19,0,0,0,0,0,0
8,11,44,16,16,0,0
5,44,216,43,13,216,0
86,44,216,237,218,16,16
14,44,11,12,16,16,0
71,13,13,16,11,44,16
64,0,0,0,0,0,0
85,29,44,0,0,0,0
46,11,14,20,44,16,16
11,44,216,42,237,16,16
19,1,50,36,252,149,65
86,214,36,232,218,0,0
8,50,170,158,55,36,75
5,214,185,43,73,0,0
14,1,162,125,50,108,473
71,108,178,244,50,277,34
64,180,102,34,218,37,61
46,116,1,236,63,117,168
11,604,36,48,41,110,244
85,81,0,180,102,36,79
71,178,108,244,50,18,11
9,267,214,232,0,39,36
114,11,166,569,63,252,8
25,41,249,36,48,116,596
5,0,214,0,79,0,185
86,1,34,218,244,232,29
14,1,50,125,108,259,116
8,143,145,147,36,0,63
85,216,178,0,180,127,0
39,210,267,63,36,21,0
109,36,249,147,160,236,63
5,0,185,214,73,216,0
86,1,36,218,29,232,244
97,102,1,36,180,100,11
114,50,147,36,116,75,168
106,50,116,36,1466,41,569
137,244,178,273,50,11,21
95,145,75,36,50,154,108
64,254,102,214,0,36,38
136,36,218,180,181,188,102
44,145,168,147,63,141,141
5,214,178,73,65,17,244
21,156,174,141,116,108,63
36,1,36,176,226,104,29
28,1,172,247,108,63,116
17,63,116,36,41,273,534
64,254,0,36,42,37,214
35,172,158,236,63,40,135
81,252,63,36,1,21,485
101,0,20,176,232,29,0
109,123,63,147,24,36,75
9,75,63,36,188,908,0
136,36,50,116,17,8,0
19,50,41,1,244,36,108
128,265,102,218,36,180,244
85,29,269,43,216,0,188
69,36,116,65,244,50,11
39,29,41,36,0,534,162
58,188,42,36,63,240,0
6,116,16,63,236,11,75
120,143,108,166,206,235,174
86,1,36,259,232,254,29
9,102,218,188,231,36,20
85,226,908,40,131,112,29
106,48,116,119,273,110,166
19,50,0,75,1,102,116
25,116,249,96,220,156,135
89,116,250,114,139,603,147
87,254,1,188,30,108,29
57,43,908,36,40,214,232
100,36,180,116,43,40,1
64,180,36,254,102,37,40
85,36,50,596,226,40,116
120,166,174,116,108,48,143
93,65,63,116,485,108,598
53,1466,96,249,156,63,116
128,0,108,102,180,40,110
81,63,151,116,250,117,112
86,260,116,108,96,235,1
75,0,263,110,40,180,42
52,41,121,1,237,34,48
101,206,77,34,40,218,0
42,151,36,73,50,73,240
97,0,29,232,1,11,36
27,34,29,0,232,0,244
7,41,50,11,36,152,0
11,172,36,170,63,236,0
71,244,215,50,0,0,0
5,214,178,73,0,216,0
104,50,151,73,36,178,11
51,218,0,36,214,38,216
19,41,50,1,36,60,11
12,0,75,63,174,11,65
92,908,77,0,29,16,0
85,188,180,43,36,38,94
106,50,41,36,259,569,166
41,11,63,172,36,116,166
136,36,50,116,11,143,16
75,75,0,63,36,265,75
5,0,102,43,36,188,214
45,214,36,102,244,232,88
64,36,0,0,73,180,0
11,172,116,36,63,160,236
89,908,223,75,29,108,11
14,1,131,11,41,29,108
69,11,1,36,50,267,0
84,34,244,102,60,180,21
42,151,36,127,50,168,11
27,0,232,214,0,36,0
52,41,121,0,273,48,0
15,75,154,596,63,116,75
100,29,1,36,40,181,60
52,692,36,100,9,121,29
42,36,73,168,50,151,11
128,188,908,36,0,0,214
22,29,36,41,16,232,259
9,216,267,0,29,36,0
5,218,23,0,214,36,593
69,34,116,11,29,65,75
54,11,16,50,151,73,168
10,108,116,149,63,596,154
137,29,40,116,0,36,188
61,908,75,40,180,178,90
13,273,77,48,235,534,1
75,190,102,218,40,29,36
82,96,236,63,603,108,236
14,125,108,29,116,1,119
5,593,931,36,254,30,0
136,50,218,116,34,244,143
52,908,593,244,180,36,90
136,143,73,149,50,596,116
52,29,116,121,244,36,1
93,63,174,55,596,108,21
128,108,16,102,180,0,0
79,40,29,36,42,88,232
54,50,158,151,117,154,160
88,1,36,214,232,244,38
19,149,116,1,50,108,141
43,36,50,596,16,119,116
100,108,181,34,0,214,1
19,116,3,1,50,141,108
28,9,63,1,116,55,172
85,180,269,0,79,12,31
86,214,102,188,232,60,23
109,160,63,116,236,135,170
14,1,226,108,50,119,116
128,36,79,102,29,908,226
72,117,156,116,108,141,139
18,36,226,50,229,188,75
100,50,116,168,36,112,1
54,75,36,168,151,11,50
120,36,143,174,569,180,1
61,908,75,569,180,178,90
123,180,0,244,1,36,40
5,0,185,36,593,214,188
87,244,102,36,180,75,30
135,168,178,50,116,1,143
52,273,41,29,1,116,121
136,50,244,116,34,43,188
33,1,86,116,180,36,908
135,0,0,0,0,0,0
88,0,0,0,0,0,0
53,0,0,0,0,0,0
80,0,0,0,0,0,0
120,0,0,0,0,0,0
61,0,0,0,0,0,0
52,0,0,0,0,0,0
85,0,0,0,0,0,0
75,0,0,0,0,0,0
5,0,0,0,0,0,0
53,1466,34,63,240,598,116
135,269,29,60,188,908,0
80,16,38,0,16,16,16
120,29,569,226,60,143,174
88,214,36,1,218,244,0
61,180,908,96,108,569,116
5,116,214,11,43,36,0
52,48,121,600,108,116,117
75,263,116,63,250,596,36
85,190,11,37,40,180,102
9,185,218,254,180,100,36
10,160,236,36,147,63,26
33,908,15,1,29,116,20
69,214,36,185,244,116,1
39,63,250,41,116,77,34
128,188,1,102,180,42,36
49,63,1,116,178,73,34
13,1,100,36,63,259,534
8,50,65,26,11,160,166
86,43,1,36,232,29,0
52,48,273,600,117,108,121
61,180,908,178,569,108,90
19,180,1,40,0,0,102
25,36,116,249,596,48,26
5,244,214,36,116,0,218
47,206,36,63,263,166,75
136,36,244,0,0,21,50
14,50,108,116,9,125,1
80,29,0,0,16,16,16
135,188,60,269,42,29,21
31,30,102,188,214,265,0
38,50,116,229,635,0,36
86,232,1,36,244,214,0
52,116,121,119,48,36,108
6,160,63,236,116,170,149
5,8,21,232,214,102,36
23,50,0,41,119,116,108
14,178,108,1,226,50,125
109,170,116,236,160,63,141
119,214,172,190,108,36,1
109,147,160,149,63,75,596
11,249,36,116,63,26,236
135,50,116,36,178,569,8
5,31,102,185,36,0,214
21,244,610,36,0,0,0
99,0,116,178,208,29,108
25,41,249,116,596,156,48
14,34,29,1,178,125,108
87,40,42,180,102,254,36
51,108,127,43,40,36,214
77,112,116,635,11,36,0
14,178,131,116,108,1,29
11,116,152,63,149,172,236
107,244,116,36,40,267,214
100,168,116,569,50,36,0
36,65,50,692,36,273,77
5,188,102,42,232,214,16
85,180,908,36,37,244,252
86,232,1,36,21,214,60
25,249,116,41,48,596,112
19,50,1,36,60,21,41
35,63,172,116,149,244,236
52,116,121,29,77,273,34
5,116,40,180,42,244,0
57,180,188,86,26,88,218
88,188,36,102,214,1,43
47,116,0,77,63,160,236
120,180,174,1,569,108,143
14,692,108,50,73,1,116
128,81,218,180,254,593,265
19,50,116,1,149,41,108
85,180,269,0,90,188,4
77,34,112,635,16,11,116
9,4,908,34,231,240,188
89,147,250,63,244,108,114
52,29,226,108,121,273,0
51,218,36,108,214,0,188
25,108,41,48,116,232,244
100,214,60,34,1,40,21
29,50,40,908,242,36,9
100,116,50,1,108,168,596
128,116,187,1,29,149,108
32,232,36,102,29,81,40
53,116,250,63,240,112,1466
64,37,180,102,40,108,88
38,931,635,116,112,0,40
136,116,1,29,143,36,40
93,116,160,250,63,75,108
5,102,1,254,43,29,232
19,41,50,1,108,141,116
41,63,116,117,158,65,139
5,36,102,254,214,188,42
39,534,41,29,119,116,273
123,259,180,36,1,37,0
85,50,226,1,178,116,36
100,50,596,1,65,41,116
137,36,50,1,596,162,116
101,77,36,24,102,77,29
20,94,218,34,180,60,21
54,50,65,151,152,24,143
93,63,116,174,117,247,108
106,50,273,41,36,166,108
135,181,269,188,180,108,1
85,188,269,40,79,90,29
43,36,50,1,596,119,116
10,63,147,116,149,65,108
19,21,36,1,214,60,23
128,43,102,232,36,38,29
76,77,36,1,63,108,232
